jahr,bfs_nummer,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_anzahl,ds10200_falle,ds10200_flache_in_m2,ds10200_quadratmeterpreis_chf,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_endbestand,ds12070_falle,ds12070_flache_in_m2,ds12070_quadratmeterpreis_chf,ds12880_anzahl_bewilligungen,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5plus,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
2019,2787,Laufen,967.0,846.0,290.0,305.0,106.0,41.0,1481.0,4201.0,44.0,6.0,3300.0,838.0,20.0,0.0,0.0,59.0,4.5,2.75,3697.0,202350459.0,22716,42,46,441,418,101,22735,6.0,3300.0,838.0,43.0,43.0,922.4545950844164,1220.7593505521422,1413.8299048629303,1776.0460474825154,1237.863743359565,58.2650447655,27.2512504796,827.2515220275,1345.3236760827,209.2200695128,2467.3115628681
2020,2787,Laufen,1037.0,882.0,297.0,303.0,106.0,39.0,1476.0,4246.0,45.0,4.0,3100.0,703.0,113.0,0.0,0.0,59.0,4.5,0.55,3812.0,208701634.0,22821,45,49,529,393,166,22953,6.0,30900.0,289.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2787,Laufen,1055.0,885.0,289.0,321.0,97.0,39.0,1532.0,4286.0,56.0,5.0,4200.0,702.0,18.0,0.0,0.0,59.0,4.5,0.55,3829.0,211814401.0,23256,47,45,434,401,43,23291,5.0,4200.0,702.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2787,Laufen,1073.0,905.0,299.0,331.0,98.0,35.0,1590.0,4338.0,20.0,6.0,7300.0,737.0,16.0,0.0,0.0,59.0,5.0,0.55,3837.0,216884267.0,23626,49,57,559,375,184,23802,7.0,7300.0,732.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2787,Laufen,1078.0,882.0,311.0,334.0,97.0,46.0,1675.0,4336.0,20.0,0.0,0.0,0.0,25.0,55.0,55.0,59.0,0.0,0.0,0.0,0.0,24026,55,65,520,476,44,24060,0.0,0.0,0.0,29.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2787,Laufen,1084.0,880.0,334.0,315.0,103.0,49.0,1754.0,4298.0,0.0,4.0,2000.0,1197.0,38.0,55.0,55.0,59.0,0.0,0.0,0.0,0.0,24187,36,56,490,430,60,24227,6.0,3700.0,790.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2787,Laufen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,59.0,0.0,0.0,0.0,0.0,18246,28,51,395,354,41,18264,0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2828,Lausen,0.0,0.0,0.0,0.0,0.0,0.0,1179.0,3678.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,55.0,3.7,3.5,0.0,0.0,19422,38,32,364,353,77,19439,0.0,0.0,0.0,51.0,46.0,1040.6684608293767,1247.1673793456018,1506.7558907890004,1843.564264389224,1367.600261348403,102.0717535368,74.8057294176,908.0017058836,1016.292641898,139.2774266599,2240.4492573959
2011,2828,Lausen,0.0,0.0,0.0,0.0,0.0,0.0,1205.0,3641.0,0.0,5.0,3400.0,629.0,24.0,0.0,0.0,55.0,3.7,2.75,0.0,0.0,19393,38,27,365,393,68,19376,7.0,7800.0,664.0,31.0,32.0,1040.6684608293767,1247.1673793456018,1506.7558907890004,1843.564264389224,1367.600261348403,102.0717535368,74.8057294176,908.0017058836,1016.292641898,139.2774266599,2240.4492573959
2012,2828,Lausen,555.0,773.0,288.0,309.0,88.0,30.0,1240.0,3628.0,0.0,16.0,4800.0,529.0,29.0,0.0,0.0,55.0,3.7,2.75,0.0,0.0,19458,50,33,372,357,51,19490,17.0,5900.0,506.0,33.0,37.0,1040.6684608293767,1247.1673793456018,1506.7558907890004,1843.564264389224,1367.600261348403,102.0717535368,74.8057294176,908.0017058836,1016.292641898,139.2774266599,2240.4492573959
2013,2828,Lausen,558.0,792.0,311.0,315.0,87.0,28.0,1303.0,3650.0,33.0,0.0,0.0,0.0,14.0,0.0,0.0,55.0,3.7,2.75,2956.0,171868777.0,19751,41,30,411,298,113,19875,3.0,4900.0,559.0,34.0,31.0,1040.6684608293767,1247.1673793456018,1506.7558907890004,1843.564264389224,1367.600261348403,102.0717535368,74.8057294176,908.0017058836,1016.292641898,139.2774266599,2240.4492573959
2014,2828,Lausen,551.0,821.0,312.0,306.0,97.0,27.0,1354.0,3674.0,43.0,0.0,0.0,0.0,24.0,0.0,0.0,55.0,3.7,2.75,3000.0,178588926.0,20088,43,44,433,388,65,20132,0.0,0.0,0.0,28.0,29.0,1040.6684608293767,1247.1673793456018,1506.7558907890004,1843.564264389224,1367.600261348403,102.0717535368,74.8057294176,908.0017058836,1016.292641898,139.2774266599,2240.4492573959
2015,2828,Lausen,545.0,793.0,315.0,311.0,97.0,28.0,1388.0,3661.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,55.0,3.7,2.75,2976.0,174875440.0,20208,54,48,341,370,29,20185,5.0,14500.0,641.0,30.0,36.0,1180.4338612591328,1372.700483256296,1458.0627151771855,1984.025791648559,1398.6353033867194,62.0722104021,52.2507125055,906.6415289426,1108.4905082867,133.7291801592,2263.1841402961
2016,2828,Lausen,580.0,797.0,326.0,305.0,87.0,33.0,1398.0,3655.0,29.0,7.0,3900.0,791.0,57.0,0.0,0.0,55.0,3.7,2.75,2998.0,195702660.0,20193,56,38,393,368,43,20236,10.0,11700.0,527.0,38.0,36.0,1180.4338612591328,1372.700483256296,1458.0627151771855,1984.025791648559,1398.6353033867194,62.0722104021,52.2507125055,906.6415289426,1108.4905082867,133.7291801592,2263.1841402961
2017,2828,Lausen,625.0,821.0,309.0,312.0,94.0,30.0,1432.0,3671.0,29.0,9.0,4400.0,789.0,129.0,0.0,0.0,55.0,3.7,2.75,3061.0,183838188.0,20364,48,41,443,360,99,20454,9.0,4400.0,789.0,32.0,36.0,1180.4338612591328,1372.700483256296,1458.0627151771855,1984.025791648559,1398.6353033867194,62.0722104021,52.2507125055,906.6415289426,1108.4905082867,133.7291801592,2263.1841402961
2018,2828,Lausen,645.0,871.0,306.0,314.0,85.0,27.0,1480.0,3719.0,43.0,0.0,0.0,0.0,19.0,0.0,0.0,55.0,3.7,2.75,3099.0,184687445.0,20772,52,29,410,382,52,20823,3.0,18700.0,584.0,39.0,38.0,1180.4338612591328,1372.700483256296,1458.0627151771855,1984.025791648559,1398.6353033867194,62.0722104021,52.2507125055,906.6415289426,1108.4905082867,133.7291801592,2263.1841402961
2019,2828,Lausen,671.0,884.0,302.0,330.0,87.0,26.0,1507.0,3759.0,28.0,0.0,0.0,0.0,30.0,0.0,0.0,55.0,3.7,2.75,3162.0,191515990.0,21008,52,37,426,333,93,21116,3.0,6400.0,692.0,29.0,28.0,1180.4338612591328,1372.700483256296,1458.0627151771855,1984.025791648559,1398.6353033867194,62.0722104021,52.2507125055,906.6415289426,1108.4905082867,133.7291801592,2263.1841402961
2020,2828,Lausen,717.0,908.0,328.0,325.0,88.0,23.0,1534.0,3830.0,33.0,0.0,0.0,0.0,151.0,0.0,0.0,55.0,3.7,0.55,3289.0,197430802.0,21383,41,30,552,417,141,21528,0.0,0.0,0.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2828,Lausen,794.0,963.0,325.0,328.0,100.0,25.0,1617.0,3982.0,37.0,0.0,0.0,0.0,128.0,0.0,0.0,55.0,3.7,0.55,3465.0,208770109.0,22263,58,37,630,385,245,22529,3.0,4100.0,460.0,37.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2828,Lausen,811.0,946.0,330.0,332.0,104.0,27.0,1683.0,4095.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,3.7,0.55,3468.0,213274338.0,23069,69,40,486,431,115,23153,0.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2828,Lausen,821.0,946.0,323.0,343.0,103.0,28.0,1724.0,4111.0,19.0,0.0,0.0,0.0,1.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,23318,47,39,482,452,60,23356,0.0,0.0,0.0,34.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2828,Lausen,836.0,924.0,335.0,350.0,103.0,33.0,1763.0,4140.0,0.0,0.0,0.0,0.0,17.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,23585,58,36,485,457,86,23635,3.0,2900.0,965.0,26.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2828,Lausen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,17723,38,33,302,295,17,17735,0.0,0.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2889,Lauwil,0.0,0.0,0.0,0.0,0.0,0.0,20.0,312.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,4.5,3.5,0.0,0.0,1328,2,6,25,19,10,1331,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1590.810557157928,0.0,1278.195872779486,0.0,0.0,89.5168805656,41.983216142,0.0,134.6065215276
2011,2889,Lauwil,0.0,0.0,0.0,0.0,0.0,0.0,19.0,312.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,4.5,2.75,0.0,0.0,1325,7,5,12,15,15,1324,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1590.810557157928,0.0,1278.195872779486,0.0,0.0,89.5168805656,41.983216142,0.0,134.6065215276
2012,2889,Lauwil,36.0,54.0,12.0,22.0,8.0,2.0,15.0,309.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,4.5,2.75,0.0,0.0,1303,0,3,25,35,10,1291,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1590.810557157928,0.0,1278.195872779486,0.0,0.0,89.5168805656,41.983216142,0.0,134.6065215276
2013,2889,Lauwil,37.0,55.0,14.0,24.0,6.0,2.0,17.0,310.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,2.75,217.0,10644887.0,1303,3,0,26,15,11,1317,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1590.810557157928,0.0,1278.195872779486,0.0,0.0,89.5168805656,41.983216142,0.0,134.6065215276
2014,2889,Lauwil,35.0,57.0,17.0,23.0,5.0,2.0,21.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,2.75,214.0,10268963.0,1341,2,2,22,22,12,1341,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1590.810557157928,0.0,1278.195872779486,0.0,0.0,89.5168805656,41.983216142,0.0,134.6065215276
2015,2889,Lauwil,35.0,58.0,15.0,20.0,7.0,2.0,23.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,2.75,207.0,10078212.0,1342,2,1,23,29,24,1337,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1424.4272997120613,0.0,0.0,72.1473911576,18.0881842216,0.0,107.0410917272
2016,2889,Lauwil,36.0,53.0,18.0,24.0,4.0,3.0,22.0,306.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,4.5,2.75,212.0,10604400.0,1307,3,6,26,14,28,1316,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1424.4272997120613,0.0,0.0,72.1473911576,18.0881842216,0.0,107.0410917272
2017,2889,Lauwil,43.0,52.0,13.0,22.0,3.0,4.0,24.0,306.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,2.75,199.0,10336732.0,1330,2,5,7,21,14,1313,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1424.4272997120613,0.0,0.0,72.1473911576,18.0881842216,0.0,107.0410917272
2018,2889,Lauwil,37.0,53.0,14.0,22.0,4.0,4.0,27.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,2.75,208.0,10315692.0,1301,2,4,26,19,9,1306,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1424.4272997120613,0.0,0.0,72.1473911576,18.0881842216,0.0,107.0410917272
2019,2889,Lauwil,37.0,51.0,16.0,20.0,5.0,3.0,26.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,2.75,212.0,10352184.0,1292,3,6,14,20,8,1283,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1424.4272997120613,0.0,0.0,72.1473911576,18.0881842216,0.0,107.0410917272
2020,2889,Lauwil,43.0,49.0,20.0,17.0,4.0,3.0,26.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,0.55,208.0,10088312.0,1255,0,5,19,22,11,1247,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2889,Lauwil,46.0,52.0,14.0,20.0,4.0,3.0,27.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.5,0.55,212.0,10555386.0,1238,5,1,32,28,14,1246,3.0,4400.0,252.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2889,Lauwil,46.0,54.0,14.0,20.0,4.0,3.0,30.0,289.0,0.0,4.0,2300.0,324.0,0.0,0.0,0.0,60.0,4.5,0.55,211.0,10361529.0,1272,0,4,9,4,5,1273,5.0,2800.0,304.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2889,Lauwil,49.0,58.0,11.0,20.0,4.0,3.0,32.0,286.0,0.0,0.0,0.0,0.0,3.0,50.0,55.0,60.0,0.0,0.0,0.0,0.0,1272,1,3,14,10,6,1274,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2889,Lauwil,47.0,58.0,9.0,22.0,6.0,2.0,34.0,291.0,0.0,0.0,0.0,0.0,2.0,50.0,55.0,60.0,0.0,0.0,0.0,0.0,1298,4,2,34,27,17,1307,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2889,Lauwil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,55.0,60.0,0.0,0.0,0.0,0.0,1014,1,5,32,7,25,1035,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2788,Liesberg,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1080.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,57.0,4.3,3.5,0.0,0.0,4837,10,15,76,83,17,4825,0.0,0.0,0.0,24.0,15.0,843.8345299238117,954.4660556986038,1213.278915511118,1558.4398956132688,1092.0831214381124,34.8598987735,0.0,319.5247717634,160.8165569348,43.7833810544,558.9846085261
2011,2788,Liesberg,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1072.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,4.3,2.75,0.0,0.0,4763,11,12,76,89,31,4749,0.0,0.0,0.0,17.0,17.0,843.8345299238117,954.4660556986038,1213.278915511118,1558.4398956132688,1092.0831214381124,34.8598987735,0.0,319.5247717634,160.8165569348,43.7833810544,558.9846085261
2012,2788,Liesberg,175.0,172.0,74.0,69.0,19.0,8.0,121.0,1065.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,59.0,4.3,2.75,0.0,0.0,4749,5,11,65,71,26,4737,0.0,0.0,0.0,17.0,15.0,843.8345299238117,954.4660556986038,1213.278915511118,1558.4398956132688,1092.0831214381124,34.8598987735,0.0,319.5247717634,160.8165569348,43.7833810544,558.9846085261
2013,2788,Liesberg,187.0,171.0,72.0,68.0,20.0,8.0,123.0,1049.0,4.0,3.0,1800.0,190.0,1.0,0.0,0.0,59.0,4.3,2.75,767.0,37435563.0,4682,9,12,77,66,43,4690,4.0,2000.0,178.0,8.0,11.0,843.8345299238117,954.4660556986038,1213.278915511118,1558.4398956132688,1092.0831214381124,34.8598987735,0.0,319.5247717634,160.8165569348,43.7833810544,558.9846085261
2014,2788,Liesberg,193.0,177.0,66.0,68.0,21.0,5.0,127.0,1043.0,14.0,4.0,2100.0,252.0,1.0,0.0,0.0,59.0,4.3,2.75,763.0,38198256.0,4683,8,14,57,61,28,4673,4.0,2100.0,252.0,14.0,18.0,843.8345299238117,954.4660556986038,1213.278915511118,1558.4398956132688,1092.0831214381124,34.8598987735,0.0,319.5247717634,160.8165569348,43.7833810544,558.9846085261
2015,2788,Liesberg,193.0,182.0,69.0,62.0,21.0,6.0,139.0,1032.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,61.0,4.3,2.75,772.0,38626414.0,4684,8,12,61,55,34,4685,0.0,0.0,0.0,14.0,13.0,683.3806611361816,1016.647667979342,1142.3229567372523,0.0,1003.3814538729586,21.7851182566,0.0,294.3532647512,151.5342053097,15.8955029832,483.5680913007
2016,2788,Liesberg,199.0,175.0,66.0,62.0,15.0,6.0,144.0,1019.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,4.3,2.75,750.0,37588323.0,4670,6,15,58,85,27,4634,0.0,0.0,0.0,13.0,9.0,683.3806611361816,1016.647667979342,1142.3229567372523,0.0,1003.3814538729586,21.7851182566,0.0,294.3532647512,151.5342053097,15.8955029832,483.5680913007
2017,2788,Liesberg,199.0,174.0,62.0,59.0,20.0,8.0,146.0,998.0,4.0,3.0,1800.0,172.0,0.0,0.0,0.0,61.0,4.3,2.75,757.0,37871095.0,4568,10,11,75,56,33,4586,3.0,1800.0,172.0,11.0,8.0,683.3806611361816,1016.647667979342,1142.3229567372523,0.0,1003.3814538729586,21.7851182566,0.0,294.3532647512,151.5342053097,15.8955029832,483.5680913007
2018,2788,Liesberg,190.0,181.0,60.0,56.0,21.0,6.0,153.0,993.0,0.0,3.0,2900.0,294.0,0.0,0.0,0.0,61.0,4.3,2.75,759.0,37710596.0,4595,9,12,59,76,19,4575,3.0,2900.0,294.0,4.0,6.0,683.3806611361816,1016.647667979342,1142.3229567372523,0.0,1003.3814538729586,21.7851182566,0.0,294.3532647512,151.5342053097,15.8955029832,483.5680913007
2019,2788,Liesberg,204.0,181.0,57.0,51.0,18.0,7.0,147.0,979.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,4.3,2.75,758.0,38574752.0,4519,5,9,64,90,42,4489,0.0,0.0,0.0,7.0,10.0,683.3806611361816,1016.647667979342,1142.3229567372523,0.0,1003.3814538729586,21.7851182566,0.0,294.3532647512,151.5342053097,15.8955029832,483.5680913007
2020,2788,Liesberg,208.0,187.0,58.0,48.0,15.0,8.0,158.0,964.0,7.0,3.0,3100.0,409.0,2.0,0.0,0.0,61.0,4.3,0.55,746.0,37290392.0,4483,6,9,107,99,48,4488,3.0,3100.0,409.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2788,Liesberg,204.0,187.0,60.0,40.0,18.0,9.0,163.0,945.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,61.0,4.3,0.55,735.0,38248144.0,4437,2,13,82,79,11,4429,0.0,0.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2788,Liesberg,186.0,201.0,58.0,43.0,14.0,9.0,168.0,938.0,0.0,4.0,2400.0,422.0,1.0,0.0,0.0,61.0,4.3,0.55,729.0,39188578.0,4430,8,14,93,99,48,4418,4.0,2400.0,422.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2788,Liesberg,185.0,200.0,61.0,40.0,18.0,7.0,172.0,918.0,0.0,4.0,2200.0,449.0,1.0,55.0,55.0,61.0,0.0,0.0,0.0,0.0,4358,6,9,75,66,23,4364,4.0,2200.0,449.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2788,Liesberg,202.0,196.0,55.0,47.0,13.0,11.0,173.0,934.0,0.0,0.0,0.0,0.0,2.0,55.0,55.0,61.0,0.0,0.0,0.0,0.0,4417,9,14,91,66,25,4437,0.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2788,Liesberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,61.0,0.0,0.0,0.0,0.0,3344,6,10,56,39,31,3357,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2829,Liestal,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,10162.0,0.0,22.0,8200.0,729.0,33.0,0.0,0.0,66.0,5.0,3.5,0.0,0.0,54509,150,96,1117,1056,137,54624,27.0,18600.0,624.0,109.0,97.0,1014.5773047916024,1277.02309808235,1506.4106751080935,1991.0065492559368,1344.425142041142,194.8598209036,99.3975706127,1475.8089733125,3345.6482790879,616.0010984834,5731.7157424001
2011,2829,Liestal,0.0,0.0,0.0,0.0,0.0,0.0,3527.0,10193.0,0.0,18.0,10200.0,784.0,79.0,0.0,0.0,66.0,5.0,2.75,0.0,0.0,54873,139,97,1085,1121,236,54879,21.0,42800.0,914.0,99.0,106.0,1014.5773047916024,1277.02309808235,1506.4106751080935,1991.0065492559368,1344.425142041142,194.8598209036,99.3975706127,1475.8089733125,3345.6482790879,616.0010984834,5731.7157424001
2012,2829,Liestal,2082.0,2051.0,739.0,742.0,279.0,102.0,3531.0,10208.0,0.0,20.0,7500.0,810.0,69.0,0.0,0.0,66.0,5.0,2.75,0.0,0.0,54904,143,106,1200,1138,92,55003,22.0,14700.0,623.0,97.0,101.0,1014.5773047916024,1277.02309808235,1506.4106751080935,1991.0065492559368,1344.425142041142,194.8598209036,99.3975706127,1475.8089733125,3345.6482790879,616.0010984834,5731.7157424001
2013,2829,Liestal,2111.0,2105.0,775.0,724.0,278.0,90.0,3593.0,10241.0,108.0,10.0,8300.0,809.0,27.0,0.0,0.0,66.0,5.0,2.75,8555.0,507989802.0,55287,134,112,1180,1101,127,55388,12.0,9000.0,827.0,100.0,92.0,1014.5773047916024,1277.02309808235,1506.4106751080935,1991.0065492559368,1344.425142041142,194.8598209036,99.3975706127,1475.8089733125,3345.6482790879,616.0010984834,5731.7157424001
2014,2829,Liestal,2133.0,2164.0,776.0,726.0,280.0,86.0,3766.0,10222.0,151.0,7.0,4200.0,970.0,54.0,0.0,0.0,65.0,5.0,2.75,8586.0,520190759.0,55881,159,103,1154,1066,202,56025,10.0,18800.0,938.0,92.0,99.0,1014.5773047916024,1277.02309808235,1506.4106751080935,1991.0065492559368,1344.425142041142,194.8598209036,99.3975706127,1475.8089733125,3345.6482790879,616.0010984834,5731.7157424001
2015,2829,Liestal,2129.0,2192.0,771.0,752.0,283.0,84.0,3792.0,10266.0,143.0,6.0,5900.0,1064.0,121.0,0.0,0.0,65.0,5.0,2.75,8669.0,522039808.0,56172,157,110,1096,1025,87,56290,10.0,16600.0,721.0,93.0,91.0,1037.70686023436,1246.2101893431793,1521.2477399550392,2060.585837611826,1321.588942859754,103.8287707273,121.1091084753,1568.6661103701,3768.5614023362,851.4787253192,6413.6441172281
2016,2829,Liestal,2176.0,2193.0,776.0,752.0,278.0,90.0,3848.0,10324.0,117.0,11.0,4100.0,1062.0,65.0,0.0,0.0,65.0,5.0,2.75,8670.0,544388031.0,56664,141,130,1077,1047,72,56705,14.0,11600.0,915.0,82.0,79.0,1037.70686023436,1246.2101893431793,1521.2477399550392,2060.585837611826,1321.588942859754,103.8287707273,121.1091084753,1568.6661103701,3768.5614023362,851.4787253192,6413.6441172281
2017,2829,Liestal,2280.0,2166.0,789.0,760.0,274.0,91.0,3880.0,10389.0,146.0,24.0,7000.0,892.0,259.0,0.0,0.0,65.0,5.0,2.75,8749.0,560044677.0,57026,163,115,1213,1159,162,57128,28.0,25500.0,807.0,92.0,101.0,1037.70686023436,1246.2101893431793,1521.2477399550392,2060.585837611826,1321.588942859754,103.8287707273,121.1091084753,1568.6661103701,3768.5614023362,851.4787253192,6413.6441172281
2018,2829,Liestal,2267.0,2220.0,775.0,758.0,286.0,92.0,3877.0,10447.0,144.0,5.0,6000.0,1075.0,107.0,0.0,0.0,65.0,5.0,2.75,8903.0,543631957.0,57227,165,122,1190,1096,128,57364,8.0,26300.0,861.0,64.0,60.0,1037.70686023436,1246.2101893431793,1521.2477399550392,2060.585837611826,1321.588942859754,103.8287707273,121.1091084753,1568.6661103701,3768.5614023362,851.4787253192,6413.6441172281
2019,2829,Liestal,2321.0,2251.0,779.0,744.0,281.0,90.0,3980.0,10441.0,125.0,3.0,1900.0,967.0,116.0,0.0,0.0,65.0,5.0,2.75,9011.0,554017737.0,57685,117,125,1194,1190,92,57681,5.0,8600.0,1199.0,74.0,89.0,1037.70686023436,1246.2101893431793,1521.2477399550392,2060.585837611826,1321.588942859754,103.8287707273,121.1091084753,1568.6661103701,3768.5614023362,851.4787253192,6413.6441172281
2020,2829,Liestal,2445.0,2361.0,771.0,770.0,272.0,92.0,4061.0,10532.0,143.0,8.0,8200.0,1293.0,318.0,0.0,0.0,65.0,5.0,0.55,9318.0,563618600.0,58175,138,148,1430,1031,399,58563,9.0,13600.0,1534.0,84.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2829,Liestal,2562.0,2416.0,777.0,778.0,277.0,89.0,4202.0,10762.0,131.0,6.0,8200.0,1357.0,78.0,0.0,0.0,65.0,5.0,0.55,9556.0,585929829.0,59684,137,127,1470,1139,331,60025,9.0,15100.0,964.0,106.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
