jahr,gemeinde_nummer,gemeinde,bfs_bezirk,bezirk,nationalitaet_code,nationalitaet,anzahl_personen
2002,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1431
2002,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,397
2002,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1390
2002,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,138
2002,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,395
2002,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,9
2002,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,926
2002,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,350
2003,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15003
2003,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,3454
2003,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7101
2003,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1845
2003,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11392
2003,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2901
2003,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7807
2003,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2612
2003,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4615
2003,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1108
2003,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4296
2003,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,595
2003,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9551
2003,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2148
2003,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,13952
2003,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3019
2003,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1961
2003,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,167
2003,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1215
2003,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,99
2003,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,7766
2003,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1165
2003,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,643
2003,2781,Blauen,1302,Bezirk Laufen,2,Ausland,32
2003,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1361
2003,2782,Brislach,1302,Bezirk Laufen,2,Ausland,103
2003,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,654
2003,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,40
2003,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1105
2003,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,142
2003,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1191
2003,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,474
2003,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,3868
2003,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1198
2003,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1082
2003,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,98
2003,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,360
2003,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,16
2003,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,245
2003,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,13
2003,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1584
2003,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,109
2003,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1197
2003,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,90
2003,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1336
2003,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,90
2003,2822,Augst,1303,Bezirk Liestal,1,Schweiz,774
2003,2822,Augst,1303,Bezirk Liestal,2,Ausland,172
2003,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3791
2003,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,611
2003,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4384
2003,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1612
2003,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3246
2003,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,984
2003,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,710
2003,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,87
2003,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,258
2003,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,8
2003,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3712
2003,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1123
2003,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,9553
2003,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3316
2003,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1183
2003,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,89
2003,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9468
2003,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,5590
2003,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,607
2003,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,85
2003,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1228
2003,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,71
2003,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,489
2003,2841,Anwil,1304,Bezirk Sissach,2,Ausland,29
2003,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,673
2003,2842,Böckten,1304,Bezirk Sissach,2,Ausland,59
2003,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,604
2003,2843,Buckten,1304,Bezirk Sissach,2,Ausland,67
2003,2844,Buus,1304,Bezirk Sissach,1,Schweiz,896
2003,2844,Buus,1304,Bezirk Sissach,2,Ausland,78
2003,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,435
2003,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,83
2003,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4592
2003,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,948
2003,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,246
2003,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,31
2003,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,277
2003,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,18
2003,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1399
2003,2849,Itingen,1304,Bezirk Sissach,2,Ausland,280
2003,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,452
2003,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,35
2003,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1133
2003,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,113
2003,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,854
2003,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,64
2003,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,191
2003,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,4
2003,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,379
2003,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,23
2003,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1631
2003,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,164
2003,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,653
2003,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,45
2003,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,240
2003,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,102
2003,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,705
2003,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,37
2003,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4593
2003,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1022
2003,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,626
2003,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,233
2003,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,860
2003,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,56
2003,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1005
2003,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,199
2003,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,655
2003,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,23
2003,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,586
2003,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,23
2003,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,375
2003,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,16
2003,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,475
2003,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,28
2003,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,594
2003,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,36
2003,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,709
2003,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,59
2003,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1395
2003,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,88
2003,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,527
2003,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,36
2003,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1850
2003,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,306
2003,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,470
2003,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,14
2003,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,828
2003,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,176
2003,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,322
2003,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,8
2003,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,157
2003,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,6
2003,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1422
2003,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,396
2003,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1376
2003,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,144
2003,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,391
2003,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,13
2003,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,927
2003,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,359
2004,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,14943
2004,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,3433
2004,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7166
2004,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1828
2004,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11436
2004,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2915
2004,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7825
2004,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2561
2004,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4632
2004,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1095
2004,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4306
2004,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,608
2004,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9492
2004,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2225
2004,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14000
2004,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3008
2004,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1958
2004,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,167
2004,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1239
2004,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,107
2004,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,7911
2004,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1188
2004,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,642
2004,2781,Blauen,1302,Bezirk Laufen,2,Ausland,32
2004,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1359
2004,2782,Brislach,1302,Bezirk Laufen,2,Ausland,96
2004,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,633
2004,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,55
2004,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1107
2004,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,146
2004,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1201
2004,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,489
2004,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,3932
2004,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1172
2004,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1084
2004,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,106
2004,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,364
2004,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,17
2004,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,247
2004,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,17
2004,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1592
2004,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,108
2004,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1243
2004,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,86
2004,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1347
2004,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,97
2004,2822,Augst,1303,Bezirk Liestal,1,Schweiz,756
2004,2822,Augst,1303,Bezirk Liestal,2,Ausland,179
2004,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3796
2004,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,620
2004,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4436
2004,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1630
2004,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3290
2004,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1027
2004,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,721
2004,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,94
2004,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,260
2004,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,11
2004,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3700
2004,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1122
2004,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,9635
2004,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3323
2004,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1192
2004,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,93
2004,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9427
2004,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,5563
2004,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,605
2004,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,87
2004,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1242
2004,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,75
2004,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,496
2004,2841,Anwil,1304,Bezirk Sissach,2,Ausland,31
2004,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,675
2004,2842,Böckten,1304,Bezirk Sissach,2,Ausland,62
2004,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,608
2004,2843,Buckten,1304,Bezirk Sissach,2,Ausland,62
2004,2844,Buus,1304,Bezirk Sissach,1,Schweiz,902
2004,2844,Buus,1304,Bezirk Sissach,2,Ausland,82
2004,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,439
2004,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,86
2004,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4622
2004,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,962
2004,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,249
2004,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,28
2004,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,277
2004,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,15
2004,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1437
2004,2849,Itingen,1304,Bezirk Sissach,2,Ausland,284
2004,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,462
2004,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,38
2004,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1145
2004,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,112
2004,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,848
2004,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,69
2004,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,191
2004,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,6
2004,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,383
2004,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,25
2004,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1641
2004,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,168
2004,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,658
2004,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,52
2004,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,250
2004,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,95
2004,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,711
2004,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,37
2004,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4623
2004,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1020
2004,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,626
2004,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,235
2004,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,853
2004,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,61
2004,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1021
2004,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,202
2004,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,645
2004,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,28
2004,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,593
2004,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,22
2004,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,389
2004,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,14
2004,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,479
2004,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,29
2004,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,587
2004,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,33
2004,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,704
2004,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,58
2004,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1426
2004,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,86
2004,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,515
2004,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,30
2004,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1915
2004,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,315
2004,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,472
2004,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,19
2004,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,830
2004,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,170
2004,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,320
2004,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,10
2004,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,160
2004,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,3
2004,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1402
2004,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,405
2004,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1384
2004,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,141
2004,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,395
2004,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,15
2004,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,944
2004,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,360
2005,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,14877
2005,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,3425
2005,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7119
2005,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1783
2005,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11437
2005,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2907
2005,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7864
2005,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2513
2005,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4646
2005,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1097
2005,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4285
2005,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,605
2005,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9439
2005,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2317
2005,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,13948
2005,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3002
2005,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1947
2005,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,193
2005,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1279
2005,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,109
2005,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8025
2005,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1177
2005,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,645
2005,2781,Blauen,1302,Bezirk Laufen,2,Ausland,38
2005,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1395
2005,2782,Brislach,1302,Bezirk Laufen,2,Ausland,86
2005,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,635
2005,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,61
2005,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1113
2005,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,151
2005,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1224
2005,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,489
2005,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,3998
2005,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1165
2005,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1067
2005,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,114
2005,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,375
2005,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,20
2005,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,245
2005,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,17
2005,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1605
2005,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,116
2005,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1244
2005,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,91
2005,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1366
2005,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,101
2005,2822,Augst,1303,Bezirk Liestal,1,Schweiz,743
2005,2822,Augst,1303,Bezirk Liestal,2,Ausland,177
2005,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3795
2005,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,603
2005,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4482
2005,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1613
2005,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3281
2005,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1058
2005,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,745
2005,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,110
2005,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,262
2005,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,11
2005,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3678
2005,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1148
2005,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,9822
2005,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3327
2005,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1208
2005,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,94
2005,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9482
2005,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,5480
2005,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,606
2005,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,91
2005,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1248
2005,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,80
2005,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,498
2005,2841,Anwil,1304,Bezirk Sissach,2,Ausland,30
2005,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,687
2005,2842,Böckten,1304,Bezirk Sissach,2,Ausland,58
2005,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,601
2005,2843,Buckten,1304,Bezirk Sissach,2,Ausland,57
2005,2844,Buus,1304,Bezirk Sissach,1,Schweiz,892
2005,2844,Buus,1304,Bezirk Sissach,2,Ausland,75
2005,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,461
2005,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,81
2005,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4653
2005,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,940
2005,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,250
